region_type,region,state,country,percent_yoy_change,date
cities,San Francisco,California,United States,16,2020-02-25
cities,San Francisco,California,United States,12,2020-02-26
cities,San Francisco,California,United States,5,2020-02-27
cities,San Francisco,California,United States,-8,2020-02-28
cities,San Francisco,California,United States,-10,2020-02-29
cities,San Francisco,California,United States,-18,2020-03-01
cities,San Francisco,California,United States,-22,2020-03-02
cities,San Francisco,California,United States,-24,2020-03-03
cities,San Francisco,California,United States,-24,2020-03-04
cities,San Francisco,California,United States,-22,2020-03-05
cities,San Francisco,California,United States,-18,2020-03-06
cities,San Francisco,California,United States,-18,2020-03-07
cities,San Francisco,California,United States,-26,2020-03-08
cities,San Francisco,California,United States,-41,2020-03-09
cities,San Francisco,California,United States,-43,2020-03-10
cities,San Francisco,California,United States,-43,2020-03-11
cities,San Francisco,California,United States,-51,2020-03-12
cities,San Francisco,California,United States,-53,2020-03-13
cities,San Francisco,California,United States,-58,2020-03-14
cities,San Francisco,California,United States,-72,2020-03-15
cities,San Francisco,California,United States,-80,2020-03-16
cities,San Francisco,California,United States,-100,2020-03-17
cities,San Francisco,California,United States,-100,2020-03-18
cities,San Francisco,California,United States,-100,2020-03-19
cities,San Francisco,California,United States,-100,2020-03-20
cities,San Francisco,California,United States,-100,2020-03-21
cities,San Francisco,California,United States,-100,2020-03-22
cities,San Francisco,California,United States,-100,2020-03-23
cities,San Francisco,California,United States,-100,2020-03-24
cities,San Francisco,California,United States,-100,2020-03-25
cities,San Francisco,California,United States,-100,2020-03-26
cities,San Francisco,California,United States,-100,2020-03-27
cities,San Francisco,California,United States,-100,2020-03-28
cities,San Francisco,California,United States,-100,2020-03-29
cities,San Francisco,California,United States,-100,2020-03-30
cities,San Pedro Garza García,Nuevo Leon,Mexico,-9,2020-02-18
cities,San Pedro Garza García,Nuevo Leon,Mexico,-12,2020-02-19
cities,San Pedro Garza García,Nuevo Leon,Mexico,-5,2020-02-20
cities,San Pedro Garza García,Nuevo Leon,Mexico,4,2020-02-21
cities,San Pedro Garza García,Nuevo Leon,Mexico,10,2020-02-22
cities,San Pedro Garza García,Nuevo Leon,Mexico,17,2020-02-23
cities,San Pedro Garza García,Nuevo Leon,Mexico,4,2020-02-24
cities,San Pedro Garza García,Nuevo Leon,Mexico,-5,2020-02-25
cities,San Pedro Garza García,Nuevo Leon,Mexico,0,2020-02-26
cities,San Pedro Garza García,Nuevo Leon,Mexico,5,2020-02-27
cities,San Pedro Garza García,Nuevo Leon,Mexico,-1,2020-02-28
cities,San Pedro Garza García,Nuevo Leon,Mexico,17,2020-02-29
cities,San Pedro Garza García,Nuevo Leon,Mexico,8,2020-03-01
cities,San Pedro Garza García,Nuevo Leon,Mexico,25,2020-03-02
cities,San Pedro Garza García,Nuevo Leon,Mexico,14,2020-03-03
cities,San Pedro Garza García,Nuevo Leon,Mexico,9,2020-03-04
cities,San Pedro Garza García,Nuevo Leon,Mexico,-5,2020-03-05
cities,San Pedro Garza García,Nuevo Leon,Mexico,-1,2020-03-06
cities,San Pedro Garza García,Nuevo Leon,Mexico,19,2020-03-07
cities,San Pedro Garza García,Nuevo Leon,Mexico,-3,2020-03-08
cities,San Pedro Garza García,Nuevo Leon,Mexico,-22,2020-03-09
cities,San Pedro Garza García,Nuevo Leon,Mexico,1,2020-03-10
cities,San Pedro Garza García,Nuevo Leon,Mexico,-11,2020-03-11
cities,San Pedro Garza García,Nuevo Leon,Mexico,-22,2020-03-12
cities,San Pedro Garza García,Nuevo Leon,Mexico,-28,2020-03-13
cities,San Pedro Garza García,Nuevo Leon,Mexico,-34,2020-03-14
cities,San Pedro Garza García,Nuevo Leon,Mexico,-60,2020-03-15
cities,San Pedro Garza García,Nuevo Leon,Mexico,-65,2020-03-16
cities,San Pedro Garza García,Nuevo Leon,Mexico,-88,2020-03-17
cities,San Pedro Garza García,Nuevo Leon,Mexico,-94,2020-03-18
cities,San Pedro Garza García,Nuevo Leon,Mexico,-100,2020-03-19
cities,San Pedro Garza García,Nuevo Leon,Mexico,-100,2020-03-20
cities,San Pedro Garza García,Nuevo Leon,Mexico,-100,2020-03-21
cities,San Pedro Garza García,Nuevo Leon,Mexico,-100,2020-03-22
cities,San Pedro Garza García,Nuevo Leon,Mexico,-100,2020-03-23
cities,San Pedro Garza García,Nuevo Leon,Mexico,-100,2020-03-24
cities,San Pedro Garza García,Nuevo Leon,Mexico,-100,2020-03-25
cities,San Pedro Garza García,Nuevo Leon,Mexico,-100,2020-03-26
cities,San Pedro Garza García,Nuevo Leon,Mexico,-100,2020-03-27
cities,San Pedro Garza García,Nuevo Leon,Mexico,-100,2020-03-28
cities,San Pedro Garza García,Nuevo Leon,Mexico,-100,2020-03-29
cities,San Pedro Garza García,Nuevo Leon,Mexico,-100,2020-03-30
cities,Scottsdale,Arizona,United States,-3,2020-02-18
cities,Scottsdale,Arizona,United States,-3,2020-02-19
cities,Scottsdale,Arizona,United States,5,2020-02-20
cities,Scottsdale,Arizona,United States,6,2020-02-21
cities,Scottsdale,Arizona,United States,-5,2020-02-22
cities,Scottsdale,Arizona,United States,5,2020-02-23
cities,Scottsdale,Arizona,United States,-3,2020-02-24
cities,Scottsdale,Arizona,United States,11,2020-02-25
cities,Scottsdale,Arizona,United States,2,2020-02-26
cities,Scottsdale,Arizona,United States,5,2020-02-27
cities,Scottsdale,Arizona,United States,2,2020-02-28
cities,Scottsdale,Arizona,United States,2,2020-02-29
cities,Scottsdale,Arizona,United States,-4,2020-03-01
cities,Scottsdale,Arizona,United States,-7,2020-03-02
cities,Scottsdale,Arizona,United States,-6,2020-03-03
cities,Scottsdale,Arizona,United States,1,2020-03-04
cities,Scottsdale,Arizona,United States,-4,2020-03-05
cities,Scottsdale,Arizona,United States,-2,2020-03-06
cities,Scottsdale,Arizona,United States,-1,2020-03-07
cities,Scottsdale,Arizona,United States,-10,2020-03-08
cities,Scottsdale,Arizona,United States,-4,2020-03-09
cities,Scottsdale,Arizona,United States,-16,2020-03-10
cities,Scottsdale,Arizona,United States,-23,2020-03-11
cities,Scottsdale,Arizona,United States,-22,2020-03-12
cities,Scottsdale,Arizona,United States,-29,2020-03-13
cities,Scottsdale,Arizona,United States,-25,2020-03-14
cities,Scottsdale,Arizona,United States,-38,2020-03-15
cities,Scottsdale,Arizona,United States,-54,2020-03-16
cities,Scottsdale,Arizona,United States,-76,2020-03-17
cities,Scottsdale,Arizona,United States,-90,2020-03-18
cities,Scottsdale,Arizona,United States,-93,2020-03-19
cities,Scottsdale,Arizona,United States,-96,2020-03-20
cities,Scottsdale,Arizona,United States,-100,2020-03-21
cities,Scottsdale,Arizona,United States,-100,2020-03-22
cities,Scottsdale,Arizona,United States,-100,2020-03-23
cities,Scottsdale,Arizona,United States,-100,2020-03-24
cities,Scottsdale,Arizona,United States,-100,2020-03-25
cities,Scottsdale,Arizona,United States,-100,2020-03-26
cities,Scottsdale,Arizona,United States,-100,2020-03-27
cities,Scottsdale,Arizona,United States,-100,2020-03-28
cities,Scottsdale,Arizona,United States,-100,2020-03-29
cities,Scottsdale,Arizona,United States,-100,2020-03-30
cities,Seattle,Washington,United States,8,2020-02-18
cities,Seattle,Washington,United States,11,2020-02-19
cities,Seattle,Washington,United States,6,2020-02-20
cities,Seattle,Washington,United States,1,2020-02-21
cities,Seattle,Washington,United States,1,2020-02-22
cities,Seattle,Washington,United States,12,2020-02-23
cities,Seattle,Washington,United States,1,2020-02-24
cities,Seattle,Washington,United States,0,2020-02-25
cities,Seattle,Washington,United States,3,2020-02-26
cities,Seattle,Washington,United States,5,2020-02-27
cities,Seattle,Washington,United States,7,2020-02-28
cities,Seattle,Washington,United States,0,2020-02-29
cities,Seattle,Washington,United States,-18,2020-03-01
cities,Seattle,Washington,United States,-29,2020-03-02
cities,Seattle,Washington,United States,-31,2020-03-03
cities,Seattle,Washington,United States,-31,2020-03-04
cities,Seattle,Washington,United States,-36,2020-03-05
cities,Seattle,Washington,United States,-34,2020-03-06
cities,Seattle,Washington,United States,-35,2020-03-07
cities,Seattle,Washington,United States,-25,2020-03-08
cities,Seattle,Washington,United States,-47,2020-03-09
cities,Seattle,Washington,United States,-49,2020-03-10
cities,Seattle,Washington,United States,-54,2020-03-11
cities,Seattle,Washington,United States,-58,2020-03-12
cities,Seattle,Washington,United States,-63,2020-03-13
cities,Seattle,Washington,United States,-63,2020-03-14
cities,Seattle,Washington,United States,-62,2020-03-15
cities,Seattle,Washington,United States,-83,2020-03-16
cities,Seattle,Washington,United States,-100,2020-03-17
cities,Seattle,Washington,United States,-100,2020-03-18
cities,Seattle,Washington,United States,-100,2020-03-19
cities,Seattle,Washington,United States,-100,2020-03-20
cities,Seattle,Washington,United States,-100,2020-03-21
cities,Seattle,Washington,United States,-100,2020-03-22
cities,Seattle,Washington,United States,-100,2020-03-23
cities,Seattle,Washington,United States,-100,2020-03-24
cities,Seattle,Washington,United States,-100,2020-03-25
cities,Seattle,Washington,United States,-100,2020-03-26
cities,Seattle,Washington,United States,-100,2020-03-27
cities,Seattle,Washington,United States,-100,2020-03-28
cities,Seattle,Washington,United States,-100,2020-03-29
cities,Seattle,Washington,United States,-100,2020-03-30
cities,Tampa,Florida,United States,7,2020-02-18
cities,Tampa,Florida,United States,5,2020-02-19
cities,Tampa,Florida,United States,2,2020-02-20
cities,Tampa,Florida,United States,-4,2020-02-21
cities,Tampa,Florida,United States,11,2020-02-22
cities,Tampa,Florida,United States,-6,2020-02-23
cities,Tampa,Florida,United States,-6,2020-02-24
cities,Tampa,Florida,United States,15,2020-02-25
cities,Tampa,Florida,United States,5,2020-02-26
cities,Tampa,Florida,United States,5,2020-02-27
cities,Tampa,Florida,United States,10,2020-02-28
cities,Tampa,Florida,United States,5,2020-02-29
cities,Tampa,Florida,United States,-15,2020-03-01
cities,Tampa,Florida,United States,12,2020-03-02
cities,Tampa,Florida,United States,3,2020-03-03
cities,Tampa,Florida,United States,10,2020-03-04
cities,Tampa,Florida,United States,-1,2020-03-05
cities,Tampa,Florida,United States,-1,2020-03-06
cities,Tampa,Florida,United States,0,2020-03-07
cities,Tampa,Florida,United States,-2,2020-03-08
cities,Tampa,Florida,United States,0,2020-03-09
cities,Tampa,Florida,United States,-15,2020-03-10
cities,Tampa,Florida,United States,-14,2020-03-11
cities,Tampa,Florida,United States,-16,2020-03-12
cities,Tampa,Florida,United States,-22,2020-03-13
cities,Tampa,Florida,United States,-23,2020-03-14
cities,Tampa,Florida,United States,-20,2020-03-15
cities,Tampa,Florida,United States,-48,2020-03-16
cities,Tampa,Florida,United States,-75,2020-03-17
cities,Tampa,Florida,United States,-84,2020-03-18
cities,Tampa,Florida,United States,-86,2020-03-19
cities,Tampa,Florida,United States,-95,2020-03-20
cities,Tampa,Florida,United States,-100,2020-03-21
cities,Tampa,Florida,United States,-100,2020-03-22
cities,Tampa,Florida,United States,-100,2020-03-23
cities,Tampa,Florida,United States,-100,2020-03-24
cities,Tampa,Florida,United States,-100,2020-03-25
cities,Tampa,Florida,United States,-100,2020-03-26
cities,Tampa,Florida,United States,-100,2020-03-27
cities,Tampa,Florida,United States,-100,2020-03-28
cities,Tampa,Florida,United States,-100,2020-03-29
cities,Tampa,Florida,United States,-100,2020-03-30
cities,Toronto,Ontario,Canada,-14,2020-02-18
cities,Toronto,Ontario,Canada,-8,2020-02-19
cities,Toronto,Ontario,Canada,-9,2020-02-20
cities,Toronto,Ontario,Canada,-9,2020-02-21
cities,Toronto,Ontario,Canada,-4,2020-02-22
cities,Toronto,Ontario,Canada,12,2020-02-23
cities,Toronto,Ontario,Canada,-8,2020-02-24
cities,Toronto,Ontario,Canada,-7,2020-02-25
cities,Toronto,Ontario,Canada,-6,2020-02-26
cities,Toronto,Ontario,Canada,-17,2020-02-27
cities,Toronto,Ontario,Canada,-16,2020-02-28
cities,Toronto,Ontario,Canada,-5,2020-02-29
cities,Toronto,Ontario,Canada,-9,2020-03-01
cities,Toronto,Ontario,Canada,-10,2020-03-02
cities,Toronto,Ontario,Canada,-9,2020-03-03
cities,Toronto,Ontario,Canada,-2,2020-03-04
cities,Toronto,Ontario,Canada,-2,2020-03-05
cities,Toronto,Ontario,Canada,-15,2020-03-06
cities,Toronto,Ontario,Canada,-7,2020-03-07
cities,Toronto,Ontario,Canada,5,2020-03-08
cities,Toronto,Ontario,Canada,-18,2020-03-09
cities,Toronto,Ontario,Canada,-21,2020-03-10
cities,Toronto,Ontario,Canada,-28,2020-03-11
cities,Toronto,Ontario,Canada,-37,2020-03-12
cities,Toronto,Ontario,Canada,-49,2020-03-13
cities,Toronto,Ontario,Canada,-49,2020-03-14
cities,Toronto,Ontario,Canada,-54,2020-03-15
cities,Toronto,Ontario,Canada,-76,2020-03-16
cities,Toronto,Ontario,Canada,-100,2020-03-17
cities,Toronto,Ontario,Canada,-100,2020-03-18
cities,Toronto,Ontario,Canada,-100,2020-03-19
cities,Toronto,Ontario,Canada,-100,2020-03-20
cities,Toronto,Ontario,Canada,-100,2020-03-21
cities,Toronto,Ontario,Canada,-100,2020-03-22
cities,Toronto,Ontario,Canada,-100,2020-03-23
cities,Toronto,Ontario,Canada,-100,2020-03-24
cities,Toronto,Ontario,Canada,-100,2020-03-25
cities,Toronto,Ontario,Canada,-100,2020-03-26
cities,Toronto,Ontario,Canada,-100,2020-03-27
cities,Toronto,Ontario,Canada,-100,2020-03-28
cities,Toronto,Ontario,Canada,-100,2020-03-29
cities,Toronto,Ontario,Canada,-100,2020-03-30
cities,Vancouver,British Columbia,Canada,9,2020-02-18
cities,Vancouver,British Columbia,Canada,1,2020-02-19
cities,Vancouver,British Columbia,Canada,7,2020-02-20
cities,Vancouver,British Columbia,Canada,6,2020-02-21
cities,Vancouver,British Columbia,Canada,7,2020-02-22
cities,Vancouver,British Columbia,Canada,2,2020-02-23
cities,Vancouver,British Columbia,Canada,1,2020-02-24
cities,Vancouver,British Columbia,Canada,3,2020-02-25
cities,Vancouver,British Columbia,Canada,1,2020-02-26
cities,Vancouver,British Columbia,Canada,-5,2020-02-27
cities,Vancouver,British Columbia,Canada,-1,2020-02-28
cities,Vancouver,British Columbia,Canada,1,2020-02-29
cities,Vancouver,British Columbia,Canada,-2,2020-03-01
cities,Vancouver,British Columbia,Canada,-10,2020-03-02
cities,Vancouver,British Columbia,Canada,-6,2020-03-03
cities,Vancouver,British Columbia,Canada,-6,2020-03-04
cities,Vancouver,British Columbia,Canada,-2,2020-03-05
cities,Vancouver,British Columbia,Canada,-5,2020-03-06
cities,Vancouver,British Columbia,Canada,-15,2020-03-07
cities,Vancouver,British Columbia,Canada,-1,2020-03-08
cities,Vancouver,British Columbia,Canada,1,2020-03-09
cities,Vancouver,British Columbia,Canada,-6,2020-03-10
cities,Vancouver,British Columbia,Canada,-17,2020-03-11
cities,Vancouver,British Columbia,Canada,-24,2020-03-12
cities,Vancouver,British Columbia,Canada,-36,2020-03-13
cities,Vancouver,British Columbia,Canada,-33,2020-03-14
cities,Vancouver,British Columbia,Canada,-36,2020-03-15
cities,Vancouver,British Columbia,Canada,-53,2020-03-16
cities,Vancouver,British Columbia,Canada,-98,2020-03-17
cities,Vancouver,British Columbia,Canada,-99,2020-03-18
cities,Vancouver,British Columbia,Canada,-100,2020-03-19
cities,Vancouver,British Columbia,Canada,-100,2020-03-20
cities,Vancouver,British Columbia,Canada,-100,2020-03-21
cities,Vancouver,British Columbia,Canada,-100,2020-03-22
cities,Vancouver,British Columbia,Canada,-100,2020-03-23
cities,Vancouver,British Columbia,Canada,-100,2020-03-24
cities,Vancouver,British Columbia,Canada,-100,2020-03-25
cities,Vancouver,British Columbia,Canada,-100,2020-03-26
cities,Vancouver,British Columbia,Canada,-100,2020-03-27
cities,Vancouver,British Columbia,Canada,-100,2020-03-28
